GAME_DATE,SEASON,OPPONENT,IS_HOME,DAYS_RESTED,WON_GAME,SEASON_AVG_PTS_MURRAY_OUT,SEASON_AVG_REB_MURRAY_OUT,SEASON_AVG_AST_MURRAY_OUT,MURRAY_OUT,SEASON_AVG_PTS,SEASON_AVG_REB,SEASON_AVG_AST,SEASON_AVG_MIN,SEASON_AVG_FGA,SEASON_AVG_FGM,SEASON_AVG_FG_PCT,SEASON_AVG_FG3A,SEASON_AVG_FG3M,SEASON_AVG_FG3_PCT,SEASON_AVG_FTA,SEASON_AVG_FTM,SEASON_AVG_FT_PCT,ROLL_3_PTS,ROLL_3_REB,ROLL_3_AST,ROLL_3_MIN,ROLL_3_FGA,ROLL_3_FGM,ROLL_3_FG_PCT,ROLL_3_FG3A,ROLL_3_FG3M,ROLL_3_FG3_PCT,ROLL_3_FTA,ROLL_3_FTM,ROLL_3_FT_PCT,ROLL_5_PTS,ROLL_5_REB,ROLL_5_AST,ROLL_5_MIN,ROLL_5_FGA,ROLL_5_FGM,ROLL_5_FG_PCT,ROLL_5_FG3A,ROLL_5_FG3M,ROLL_5_FG3_PCT,ROLL_5_FTA,ROLL_5_FTM,ROLL_5_FT_PCT,ROLL_10_PTS,ROLL_10_REB,ROLL_10_AST,ROLL_10_MIN,ROLL_10_FGA,ROLL_10_FGM,ROLL_10_FG_PCT,ROLL_10_FG3A,ROLL_10_FG3M,ROLL_10_FG3_PCT,ROLL_10_FTA,ROLL_10_FTM,ROLL_10_FT_PCT,HEAD2HEAD_AVG_PTS,HEAD2HEAD_AVG_REB,HEAD2HEAD_AVG_AST,HEAD2HEAD_AVG_MIN,HEAD2HEAD_AVG_FGA,HEAD2HEAD_AVG_FGM,HEAD2HEAD_AVG_FG_PCT,HEAD2HEAD_AVG_FG3A,HEAD2HEAD_AVG_FG3M,HEAD2HEAD_AVG_FG3_PCT,HEAD2HEAD_AVG_FTA,HEAD2HEAD_AVG_FTM,HEAD2HEAD_AVG_FT_PCT,OPP_DEF_RATING,OPP_PACE,OPP_PTS,OPP_REB,OPP_AST,OPP_FGA,OPP_FGM,OPP_FG_PCT,OPP_FG3A,OPP_FG3M,OPP_FG3_PCT,OPP_FTA,OPP_FTM,OPP_FT_PCT,PTS,REB,AST
2021-01-14,2020,GSW,1,2.0,1,,,,0,24.272727272727273,10.909090909090908,10.454545454545455,35.09090909090909,15.636363636363637,9.0,0.5997272727272727,3.090909090909091,1.2727272727272727,0.4241818181818182,6.090909090909091,5.0,0.7804545454545455,20.0,9.0,9.333333333333334,31.0,13.333333333333334,7.666666666666667,0.607,2.3333333333333335,0.6666666666666666,0.19433333333333333,4.0,4.0,1.0,26.6,10.6,7.6,34.2,18.2,9.8,0.5746,3.6,1.4,0.3966,6.8,5.6,0.8865999999999999,23.8,10.5,10.1,34.4,15.4,8.8,0.5986,3.2,1.3,0.4166,5.8,4.9,0.7918000000000001,,,,,,,,,,,,,,103.9610475062508,0.4221666666666667,105.33333333333331,45.0,26.666666666666668,88.0,37.333333333333336,0.4263333333333333,41.666666666666664,15.333333333333334,0.371,19.666666666666668,15.333333333333334,0.7879999999999999,23,14,10
2021-01-17,2020,UTA,1,3.0,0,,,,0,24.166666666666668,11.166666666666666,10.416666666666666,35.166666666666664,15.666666666666666,8.916666666666666,0.5914166666666666,3.1666666666666665,1.1666666666666667,0.38883333333333336,6.166666666666667,5.166666666666667,0.7987500000000001,22.666666666666668,10.666666666666666,8.666666666666666,33.333333333333336,16.0,8.333333333333334,0.5236666666666666,3.6666666666666665,0.6666666666666666,0.19433333333333333,5.333333333333333,5.333333333333333,1.0,24.2,10.4,8.4,34.0,17.4,9.0,0.5546,4.2,1.2,0.19660000000000002,5.8,5.0,0.9199999999999999,23.7,11.0,10.1,34.2,15.7,8.9,0.5948,3.2,1.2,0.3916,5.4,4.7,0.8099999999999999,,,,,,,,,,,,,,113.79358052019924,0.4015555555555555,109.66666666666669,54.666666666666664,23.333333333333332,86.0,40.0,0.4646666666666666,41.333333333333336,18.333333333333332,0.434,16.0,11.333333333333334,0.7153333333333333,35,14,9
2021-01-19,2020,OKC,1,2.0,1,,,,0,25.0,11.384615384615385,10.307692307692308,35.53846153846154,16.23076923076923,9.307692307692308,0.5927692307692307,3.3846153846153846,1.3076923076923077,0.3973846153846154,6.0,5.076923076923077,0.8142307692307693,27.0,12.0,10.0,36.666666666666664,18.666666666666668,10.0,0.5266666666666667,4.666666666666667,1.3333333333333333,0.25,5.666666666666667,5.666666666666667,1.0,23.6,11.0,9.4,33.8,15.8,9.0,0.586,3.4,1.0,0.2166,4.6,4.6,1.0,25.3,11.2,9.2,34.8,16.9,9.5,0.583,3.7,1.4,0.3416,5.5,4.9,0.8432999999999999,,,,,,,,,,,,,,103.2485520020146,0.4264161073825503,109.33333333333331,46.0,22.333333333333332,91.33333333333331,40.333333333333336,0.4403333333333333,34.0,10.666666666666666,0.3083333333333333,24.0,18.0,0.7496666666666668,27,12,6
2021-01-22,2020,PHX,0,3.0,1,,,,0,25.142857142857142,11.428571428571429,10.0,35.0,16.571428571428573,9.5,0.5912142857142857,3.4285714285714284,1.2142857142857142,0.36900000000000005,5.785714285714286,4.928571428571429,0.8275,28.333333333333332,13.333333333333334,8.333333333333334,34.666666666666664,20.0,11.333333333333334,0.5599999999999999,4.666666666666667,1.0,0.16666666666666666,4.666666666666667,4.666666666666667,1.0,26.0,11.6,8.2,33.6,18.4,10.2,0.5501999999999999,4.2,1.0,0.2166,4.6,4.6,1.0,25.4,11.4,8.6,33.7,17.6,9.8,0.5758,3.8,1.3,0.3083,5.1,4.5,0.8432999999999999,17.0,9.0,11.0,30.0,13.0,7.0,0.538,5.0,3.0,0.6,0.0,0.0,0.0,104.71204188481676,0.4244444444444444,106.66666666666669,43.666666666666664,25.333333333333332,88.0,40.333333333333336,0.4583333333333333,32.333333333333336,9.0,0.2666666666666666,21.666666666666668,17.0,0.7636666666666666,31,10,8
2021-01-23,2020,PHX,0,1.0,1,,,,0,25.533333333333335,11.333333333333334,9.866666666666667,35.333333333333336,17.266666666666666,9.866666666666667,0.5888666666666665,3.4,1.2,0.36660000000000004,5.466666666666667,4.6,0.7723333333333334,31.0,12.0,7.666666666666667,36.0,23.666666666666668,13.666666666666666,0.5786666666666666,4.333333333333333,1.3333333333333333,0.2776666666666667,2.6666666666666665,2.3333333333333335,0.6666666666666666,27.8,11.6,8.8,35.6,20.8,11.4,0.5414,4.2,1.0,0.21660000000000004,4.2,4.0,0.8,26.8,11.5,8.3,34.7,19.0,10.6,0.5776,3.6,1.1,0.2816,5.2,4.5,0.8432999999999999,24.0,9.5,9.5,35.0,20.0,11.0,0.547,4.0,2.0,0.4665,0.5,0.0,0.0,107.61904761904763,0.4228187919463086,113.0,44.666666666666664,28.333333333333332,90.33333333333331,43.0,0.4756666666666667,38.0,13.333333333333334,0.3459999999999999,16.666666666666668,13.666666666666666,0.8193333333333334,29,22,6
2021-01-25,2020,DAL,0,2.0,1,,,,0,25.75,12.0,9.625,35.75,17.5,9.8125,0.578875,3.1875,1.125,0.34368750000000003,6.0,5.0,0.7731875,29.0,14.666666666666666,6.666666666666667,36.666666666666664,23.0,12.0,0.5186666666666666,2.3333333333333335,0.3333333333333333,0.111,6.0,4.666666666666667,0.5953333333333334,29.0,14.4,7.8,37.2,21.6,11.6,0.533,3.4,0.8,0.16660000000000003,5.8,5.0,0.7572,27.8,12.5,7.7,35.7,19.9,10.7,0.5538,3.5,1.1,0.28159999999999996,6.3,5.3,0.8219,38.0,11.0,4.0,41.0,31.0,14.0,0.452,10.0,4.0,0.4,10.0,6.0,0.6,116.49335263919968,0.4220555555555556,118.0,42.333333333333336,23.333333333333332,91.0,44.333333333333336,0.4853333333333333,30.333333333333332,9.0,0.285,25.666666666666668,20.333333333333332,0.8163333333333332,20,10,4
2021-01-27,2020,MIA,0,2.0,1,,,,0,25.41176470588235,11.882352941176471,9.294117647058824,35.64705882352941,17.235294117647058,9.705882352941176,0.5810000000000001,3.1176470588235294,1.0588235294117647,0.3234705882352942,5.882352941176471,4.9411764705882355,0.7865294117647059,26.666666666666668,14.0,6.0,38.666666666666664,20.333333333333332,10.666666666666666,0.5333333333333333,1.6666666666666667,0.3333333333333333,0.111,6.333333333333333,5.0,0.5953333333333334,28.4,13.6,6.6,36.8,21.0,11.6,0.556,3.0,0.8,0.1666,5.2,4.4,0.7572,26.3,12.0,7.5,35.4,19.2,10.3,0.5553,3.6,1.0,0.1816,5.5,4.7,0.8385999999999999,,,,,,,,,,,,,,96.3583200425306,0.418,96.66666666666669,36.0,22.666666666666668,83.33333333333333,35.333333333333336,0.4233333333333333,40.0,10.333333333333334,0.2549999999999999,19.666666666666668,15.666666666666666,0.7833333333333332,21,11,3
2021-01-29,2020,SAS,0,2.0,0,,,,0,25.166666666666668,11.833333333333334,8.944444444444445,35.55555555555556,17.055555555555557,9.666666666666666,0.5844444444444445,3.2222222222222223,1.0555555555555556,0.3166111111111112,5.666666666666667,4.777777777777778,0.7983888888888889,23.333333333333332,14.333333333333334,4.333333333333333,36.666666666666664,16.0,8.666666666666666,0.5623333333333332,2.3333333333333335,0.3333333333333333,0.06666666666666667,6.666666666666667,5.666666666666667,0.9286666666666666,25.6,13.0,5.4,35.6,19.2,10.6,0.5628,2.8,0.4,0.1066,4.8,4.0,0.7572,24.6,12.0,7.4,34.7,17.5,9.8,0.5744,3.1,0.7,0.16160000000000002,4.7,4.3,0.8785999999999999,,,,,,,,,,,,,,114.82116932823018,0.4209444444444444,116.0,46.333333333333336,23.333333333333332,89.0,45.0,0.5073333333333333,29.0,11.666666666666666,0.3996666666666666,19.0,14.333333333333334,0.767,35,10,5
2021-01-31,2020,UTA,1,2.0,1,,,,0,25.68421052631579,11.736842105263158,8.736842105263158,35.73684210526316,17.42105263157895,9.894736842105264,0.5843684210526316,3.6315789473684212,1.263157894736842,0.3238947368421053,5.578947368421052,4.631578947368421,0.7826842105263158,25.333333333333332,10.333333333333334,4.0,35.666666666666664,17.0,10.333333333333334,0.6136666666666666,6.0,2.0,0.21833333333333335,3.3333333333333335,2.6666666666666665,0.8333333333333334,27.2,12.6,5.2,37.8,19.8,11.0,0.5652000000000001,4.2,1.4,0.1976,5.0,3.8,0.6572,26.6,12.1,6.7,35.7,19.1,10.6,0.5577,4.2,1.2,0.2071,4.8,4.2,0.8286,35.0,14.0,9.0,40.0,23.0,14.0,0.609,6.0,3.0,0.5,4.0,4.0,1.0,120.54948135688254,0.3963333333333333,114.66666666666669,53.0,21.666666666666668,90.0,39.0,0.4336666666666666,45.666666666666664,17.0,0.3733333333333333,23.0,19.666666666666668,0.8496666666666667,47,12,5
2021-02-04,2020,LAL,0,4.0,0,,,,0,26.75,11.75,8.55,35.8,17.85,10.25,0.5878500000000001,3.65,1.4,0.3577,5.8,4.85,0.7885500000000001,34.333333333333336,11.0,4.333333333333333,36.666666666666664,21.333333333333332,13.333333333333334,0.6266666666666666,6.666666666666667,3.3333333333333335,0.5516666666666666,5.333333333333333,4.333333333333333,0.7999999999999999,30.4,13.0,4.6,37.2,19.6,11.4,0.5848000000000001,4.4,2.0,0.331,6.8,5.6,0.8371999999999999,29.1,12.3,6.7,36.4,20.2,11.4,0.5630999999999999,4.3,1.5,0.2738,5.5,4.8,0.8186,,,,,,,,,,,,,,119.78521272201571,0.4034999999999999,116.0,38.666666666666664,22.333333333333332,85.0,43.0,0.5103333333333333,31.0,14.0,0.4363333333333334,19.333333333333332,16.0,0.8266666666666667,13,9,6
2021-02-06,2020,SAC,0,2.0,0,26.0,10.0,12.0,1,26.095238095238095,11.619047619047619,8.428571428571429,35.76190476190476,17.761904761904763,10.047619047619047,0.5777142857142857,3.4761904761904763,1.3333333333333333,0.34066666666666673,5.619047619047619,4.666666666666667,0.7748095238095238,31.666666666666668,10.333333333333334,5.333333333333333,37.0,22.0,12.333333333333334,0.5373333333333333,5.0,3.0,0.48500000000000004,5.333333333333333,4.0,0.6333333333333333,27.2,10.4,4.6,35.8,18.6,10.8,0.5740000000000001,4.4,2.0,0.331,4.4,3.6,0.78,28.1,12.4,6.2,36.5,20.1,11.2,0.5535,3.9,1.4,0.2488,5.1,4.3,0.7686,27.5,12.5,13.0,40.5,16.0,10.0,0.627,2.5,1.0,0.4165,8.0,6.5,0.8335,112.14333112143332,0.4186111111111111,112.66666666666669,45.666666666666664,25.333333333333332,88.33333333333333,41.666666666666664,0.472,41.666666666666664,14.666666666666666,0.3516666666666667,20.0,14.666666666666666,0.6833333333333335,50,8,12
2021-02-08,2020,MIL,1,2.0,0,,,,0,27.181818181818183,11.454545454545455,8.590909090909092,36.0,18.454545454545453,10.5,0.5790000000000001,3.590909090909091,1.4090909090909092,0.34790909090909095,5.681818181818182,4.7727272727272725,0.7850454545454546,36.666666666666664,9.666666666666666,7.666666666666667,37.666666666666664,25.0,14.333333333333334,0.5449999999999999,3.3333333333333335,2.3333333333333335,0.5,6.333333333333333,5.666666666666667,0.7999999999999999,33.2,10.0,6.2,37.2,22.6,13.2,0.5721999999999999,5.2,2.6,0.43100000000000005,5.0,4.2,0.78,30.8,11.8,6.4,37.0,21.8,12.4,0.5641,4.1,1.7,0.2988,5.1,4.3,0.7686,,,,,,,,,,,,,,120.84882677266316,0.4332777777777777,125.66666666666669,50.0,28.666666666666668,95.0,48.333333333333336,0.5110000000000001,34.666666666666664,14.666666666666666,0.409,19.666666666666668,14.333333333333334,0.755,35,12,6
2021-02-10,2020,CLE,1,2.0,1,,,,0,27.52173913043478,11.478260869565217,8.478260869565217,36.130434782608695,18.782608695652176,10.608695652173912,0.5755652173913044,3.6956521739130435,1.4782608695652173,0.3545217391304348,5.695652173913044,4.826086956521739,0.7943913043478261,32.666666666666664,9.666666666666666,8.0,38.333333333333336,25.0,13.0,0.49366666666666664,4.0,2.0,0.3333333333333333,5.0,4.666666666666667,0.8333333333333334,36.0,10.2,6.8,38.2,25.0,14.0,0.5436,5.4,3.0,0.491,5.8,5.0,0.78,30.8,11.6,6.1,36.9,22.1,12.3,0.5532,4.1,1.7,0.2988,5.3,4.5,0.7686,,,,,,,,,,,,,,104.86965727140402,0.4198333333333333,105.66666666666669,38.333333333333336,22.333333333333332,88.0,41.333333333333336,0.4703333333333333,28.0,8.333333333333334,0.297,20.666666666666668,14.666666666666666,0.7146666666666667,12,6,12
2021-02-12,2020,OKC,1,2.0,1,,,,0,26.875,11.25,8.625,35.875,18.291666666666668,10.375,0.5813333333333334,3.5416666666666665,1.4166666666666667,0.33975,5.541666666666667,4.708333333333333,0.8029583333333333,32.333333333333336,8.666666666666666,10.0,36.666666666666664,22.0,12.666666666666666,0.6066666666666666,4.0,2.0,0.3333333333333333,5.0,5.0,1.0,31.4,9.4,8.2,36.4,21.6,12.2,0.5698,3.2,2.0,0.39999999999999997,5.4,5.0,0.8800000000000001,29.3,11.0,6.7,37.1,20.7,11.6,0.5675,3.7,1.7,0.2988,5.2,4.4,0.7686,27.0,12.0,6.0,28.0,21.0,12.0,0.571,4.0,0.0,0.0,3.0,3.0,1.0,103.50414016560664,0.4328831168831168,115.0,48.0,26.666666666666668,100.0,45.333333333333336,0.4573333333333333,34.0,10.333333333333334,0.302,17.666666666666668,14.0,0.798,22,13,9
2021-02-14,2020,LAL,1,2.0,1,,,,0,26.68,11.32,8.64,35.92,18.2,10.32,0.5806,3.68,1.44,0.33759999999999996,5.4,4.6,0.81084,23.0,10.333333333333334,9.0,35.333333333333336,16.333333333333332,9.0,0.5923333333333333,4.333333333333333,1.6666666666666667,0.262,3.3333333333333335,3.3333333333333335,1.0,26.4,9.6,9.0,36.4,19.6,10.6,0.5516,3.8,1.6,0.2572,3.8,3.6,0.9,28.4,11.3,6.8,36.8,19.6,11.0,0.5681999999999999,4.1,1.8,0.29410000000000003,5.3,4.6,0.8686,13.0,9.0,6.0,35.0,16.0,6.0,0.375,0.0,0.0,0.0,2.0,1.0,0.5,113.57802874743328,0.4183624161073825,118.0,42.333333333333336,22.666666666666668,86.66666666666667,45.0,0.5196666666666666,31.666666666666668,9.666666666666666,0.3063333333333334,24.0,18.333333333333332,0.7766666666666667,23,16,10
2021-02-16,2020,BOS,0,2.0,0,,,,0,26.53846153846154,11.5,8.692307692307692,35.88461538461539,18.153846153846153,10.23076923076923,0.5763846153846154,3.730769230769231,1.4230769230769231,0.33230769230769225,5.423076923076923,4.653846153846154,0.8181153846153847,19.0,11.666666666666666,10.333333333333334,34.0,13.333333333333334,7.333333333333333,0.5826666666666666,4.0,1.0,0.162,3.3333333333333335,3.3333333333333335,1.0,28.4,11.0,9.8,36.4,19.8,11.0,0.5708,4.8,1.8,0.2972,4.6,4.6,1.0,27.8,10.7,7.2,36.1,19.2,10.9,0.5724,4.6,1.9,0.3141,4.5,4.1,0.89,,,,,,,,,,,,,,102.04747000521648,0.426,104.33333333333331,47.666666666666664,19.666666666666668,86.0,35.666666666666664,0.416,33.666666666666664,12.333333333333334,0.3553333333333333,29.333333333333332,20.666666666666668,0.7063333333333333,43,6,5
2021-02-17,2020,WAS,0,1.0,0,,,,0,27.14814814814815,11.296296296296296,8.555555555555555,35.96296296296296,18.333333333333332,10.444444444444445,0.5808148148148148,3.7777777777777777,1.4814814814814814,0.34222222222222215,5.518518518518518,4.777777777777778,0.8248518518518518,29.333333333333332,11.666666666666666,8.0,36.666666666666664,18.666666666666668,11.0,0.5766666666666665,5.666666666666667,2.0,0.36199999999999993,5.333333333333333,5.333333333333333,1.0,27.0,10.6,8.4,35.8,17.8,10.2,0.5888,4.6,1.8,0.3172,4.8,4.8,1.0,30.1,10.3,7.3,36.5,20.2,11.7,0.5805,4.9,2.2,0.3741,4.9,4.5,0.89,,,,,,,,,,,,,,102.10473565522426,0.4434444444444445,108.66666666666669,49.0,23.0,88.0,38.333333333333336,0.434,31.333333333333332,9.333333333333334,0.2993333333333333,29.0,22.666666666666668,0.7676666666666666,33,7,9
2021-02-19,2020,CLE,0,2.0,1,,,,0,27.357142857142858,11.142857142857142,8.571428571428571,36.0,18.428571428571427,10.5,0.5804642857142858,3.8214285714285716,1.5357142857142858,0.35142857142857137,5.535714285714286,4.821428571428571,0.8311071428571429,33.0,9.666666666666666,8.0,36.666666666666664,20.333333333333332,12.0,0.5793333333333334,5.0,2.3333333333333335,0.4666666666666666,6.666666666666667,6.666666666666667,1.0,26.6,9.6,9.0,35.4,16.8,10.0,0.603,4.4,1.8,0.3372,4.8,4.8,1.0,31.3,9.9,7.9,36.8,20.9,12.0,0.5732999999999999,4.9,2.4,0.4141,5.3,4.9,0.89,12.0,6.0,12.0,30.0,7.0,5.0,0.714,0.0,0.0,0.0,2.0,2.0,1.0,100.28923541247484,0.4417777777777777,106.33333333333331,43.333333333333336,21.333333333333332,91.66666666666669,39.333333333333336,0.4293333333333334,26.0,7.666666666666667,0.2983333333333333,27.333333333333332,20.0,0.741,16,12,10
2021-02-21,2020,ATL,0,2.0,0,,,,0,26.96551724137931,11.172413793103448,8.620689655172415,35.89655172413793,18.06896551724138,10.310344827586206,0.582,3.7586206896551726,1.5172413793103448,0.35655172413793096,5.517241379310345,4.827586206896552,0.8369310344827586,30.666666666666668,8.333333333333334,8.0,36.0,17.333333333333332,11.0,0.6306666666666666,4.0,2.3333333333333335,0.5666666666666667,6.333333333333333,6.333333333333333,1.0,27.4,10.8,8.6,36.0,17.0,10.0,0.5851999999999999,4.8,2.0,0.4372,5.4,5.4,1.0,29.4,10.1,8.4,36.2,19.3,11.1,0.5775,4.0,2.0,0.41859999999999997,5.4,5.2,0.9400000000000001,,,,,,,,,,,,,,115.59719600970612,0.4121111111111111,114.33333333333331,40.0,19.0,84.0,39.333333333333336,0.4723333333333333,29.0,9.666666666666666,0.333,29.333333333333332,26.0,0.8883333333333333,15,10,6
2021-02-23,2020,POR,1,2.0,1,,,,0,26.566666666666666,11.133333333333333,8.533333333333333,35.93333333333333,17.966666666666665,10.133333333333333,0.5737,3.8,1.5333333333333334,0.35799999999999993,5.466666666666667,4.766666666666667,0.8340333333333334,21.333333333333332,9.666666666666666,8.333333333333334,35.666666666666664,14.666666666666666,7.333333333333333,0.5096666666666666,4.0,2.0,0.5,5.0,4.666666666666667,0.9166666666666666,26.0,10.2,8.0,36.0,16.8,9.2,0.5391999999999999,4.4,2.0,0.45999999999999996,5.8,5.6,0.95,26.2,9.9,8.5,36.2,18.2,9.9,0.5454,4.1,1.8,0.3586,4.8,4.6,0.925,,,,,,,,,,,,,,110.75325358222688,0.4226111111111111,112.33333333333331,42.333333333333336,20.0,92.33333333333331,40.0,0.4366666666666667,45.0,16.333333333333332,0.364,20.666666666666668,16.0,0.782,41,5,5
2021-02-25,2020,WAS,1,2.0,0,,,,0,27.032258064516128,10.935483870967742,8.419354838709678,36.0,18.419354838709676,10.35483870967742,0.5723225806451612,3.870967741935484,1.5806451612903225,0.3625806451612903,5.419354838709677,4.741935483870968,0.8393870967741935,24.0,9.0,7.0,36.0,18.333333333333332,9.0,0.4963333333333333,4.333333333333333,2.0,0.4666666666666666,4.333333333333333,4.0,0.9166666666666666,29.6,8.0,7.0,36.6,19.8,11.0,0.5512,4.6,2.4,0.5199999999999999,5.4,5.2,0.95,29.0,9.5,8.4,36.5,19.8,11.0,0.561,4.7,2.1,0.4086,5.0,4.9,0.975,33.0,7.0,9.0,37.0,21.0,12.0,0.571,5.0,3.0,0.6,6.0,6.0,1.0,109.2879631872124,0.4433825503355704,120.33333333333331,46.333333333333336,26.666666666666668,91.0,46.333333333333336,0.51,23.666666666666668,8.666666666666666,0.3803333333333333,26.0,19.0,0.7246666666666667,24,11,7
2021-02-27,2020,OKC,0,2.0,1,,,,0,26.9375,10.9375,8.375,36.0625,18.40625,10.3125,0.5700624999999999,3.875,1.625,0.3746875,5.34375,4.6875,0.84440625,26.666666666666668,8.666666666666666,6.0,37.666666666666664,21.666666666666668,10.333333333333334,0.4546666666666666,5.0,2.6666666666666665,0.5499999999999999,3.6666666666666665,3.3333333333333335,0.9166666666666666,25.8,9.0,7.4,36.6,18.8,9.6,0.5119999999999999,4.4,2.4,0.55,4.4,4.2,0.95,26.4,9.8,7.9,36.2,18.3,9.9,0.5504,4.5,2.1,0.43360000000000004,4.6,4.5,0.975,24.5,12.5,7.5,32.5,18.5,10.5,0.567,5.5,1.0,0.143,2.5,2.5,1.0,106.35415255385448,0.4100555555555555,104.66666666666669,43.0,24.0,83.66666666666667,38.333333333333336,0.457,41.666666666666664,16.0,0.383,15.333333333333334,12.0,0.7920000000000001,19,11,13
2021-03-01,2020,CHI,0,2.0,1,,,,0,26.696969696969695,10.93939393939394,8.515151515151516,35.878787878787875,18.151515151515152,10.242424242424242,0.577030303030303,3.8181818181818183,1.606060606060606,0.3784848484848485,5.242424242424242,4.606060606060606,0.8491212121212122,28.0,9.0,8.333333333333334,35.333333333333336,20.0,11.333333333333334,0.6103333333333333,4.0,2.3333333333333335,0.5833333333333334,3.0,3.0,1.0,23.0,9.8,8.2,35.2,16.6,8.8,0.5578000000000001,3.8,2.0,0.53,3.6,3.4,0.95,24.8,9.7,8.6,35.3,16.7,9.4,0.5803999999999999,4.1,1.9,0.43360000000000004,4.2,4.1,0.975,,,,,,,,,,,,,,114.4389223123202,0.4105234899328858,116.66666666666669,46.333333333333336,25.666666666666668,87.33333333333333,47.666666666666664,0.543,30.666666666666668,12.333333333333334,0.4013333333333333,12.0,9.0,0.7376666666666667,39,14,9
2021-03-02,2020,MIL,0,1.0,1,,,,0,27.058823529411764,11.029411764705882,8.529411764705882,35.94117647058823,18.441176470588236,10.441176470588236,0.5779117647058822,3.7941176470588234,1.5588235294117647,0.3673529411764706,5.235294117647059,4.617647058823529,0.8535588235294118,27.333333333333332,12.0,9.666666666666666,35.333333333333336,18.666666666666668,11.333333333333334,0.6356666666666666,3.0,1.3333333333333333,0.4166666666666667,3.3333333333333335,3.3333333333333335,1.0,27.6,10.2,8.0,36.2,20.6,11.2,0.5542,4.0,1.8,0.43,3.6,3.4,0.95,27.5,10.5,8.3,36.1,18.8,10.6,0.5697,4.4,1.9,0.43360000000000004,4.5,4.4,0.975,35.0,12.0,6.0,39.0,26.0,13.0,0.5,6.0,3.0,0.5,6.0,6.0,1.0,121.24561175399816,0.4272777777777777,124.33333333333331,47.333333333333336,25.0,93.33333333333331,47.666666666666664,0.5080000000000001,37.0,15.0,0.4036666666666667,18.666666666666668,14.0,0.7483333333333334,37,10,11
2021-03-04,2020,IND,0,2.0,1,,,,0,27.34285714285714,11.0,8.6,35.94285714285714,18.571428571428573,10.571428571428571,0.5800285714285713,3.7714285714285714,1.5714285714285714,0.3759142857142857,5.228571428571429,4.628571428571429,0.8577428571428571,31.666666666666668,11.666666666666666,11.0,34.666666666666664,20.333333333333332,13.333333333333334,0.6863333333333332,2.6666666666666665,1.0,0.389,4.0,4.0,1.0,32.0,10.2,9.0,36.0,22.2,13.2,0.618,3.6,1.8,0.48340000000000005,3.8,3.8,1.0,29.0,10.2,8.5,36.0,19.5,11.2,0.5786,4.0,1.9,0.47170000000000006,4.8,4.7,0.975,,,,,,,,,,,,,,106.93309499489276,0.4351111111111111,111.66666666666669,32.0,27.0,86.0,43.0,0.5006666666666666,27.333333333333332,9.0,0.3296666666666666,20.666666666666668,16.666666666666668,0.8023333333333333,20,12,8
2021-03-12,2020,MEM,0,8.0,1,,,,0,27.13888888888889,11.027777777777779,8.583333333333334,35.97222222222222,18.555555555555557,10.527777777777779,0.5778055555555555,3.7222222222222223,1.5555555555555556,0.3793611111111111,5.138888888888889,4.527777777777778,0.8478055555555556,32.0,12.0,9.333333333333334,37.0,23.0,13.666666666666666,0.5863333333333333,2.6666666666666665,1.0,0.389,4.0,3.6666666666666665,0.8333333333333334,27.8,11.6,9.6,35.8,19.4,11.6,0.6118,2.8,1.4,0.48340000000000005,3.4,3.2,0.9,28.7,9.8,8.3,36.2,19.6,11.3,0.5815,3.7,1.9,0.5017,4.4,4.2,0.925,,,,,,,,,,,,,,111.1996078911898,0.4533888888888889,121.0,53.333333333333336,26.0,98.33333333333331,45.666666666666664,0.4653333333333333,28.666666666666668,9.666666666666666,0.3436666666666666,25.333333333333332,20.0,0.7986666666666666,28,15,7
2021-03-13,2020,DAL,1,1.0,0,,,,0,27.16216216216216,11.135135135135135,8.54054054054054,35.972972972972975,18.64864864864865,10.594594594594595,0.5781621621621621,3.675675675675676,1.5405405405405406,0.3826216216216216,5.054054054054054,4.4324324324324325,0.8384054054054054,28.333333333333332,12.333333333333334,8.666666666666666,36.333333333333336,21.0,12.333333333333334,0.581,2.3333333333333335,1.3333333333333333,0.5556666666666666,3.0,2.3333333333333335,0.6666666666666666,28.6,12.4,9.6,35.4,20.2,12.4,0.6300000000000001,2.4,1.0,0.43340000000000006,3.2,2.8,0.8,27.2,10.7,8.5,36.0,19.5,11.0,0.571,3.4,1.7,0.49169999999999997,3.8,3.5,0.875,29.0,10.5,4.0,37.5,22.0,11.0,0.5335,6.0,2.0,0.2,7.0,5.0,0.8,108.68040947973634,0.3961666666666667,103.33333333333331,47.0,22.333333333333332,82.66666666666667,36.666666666666664,0.4436666666666667,38.0,12.0,0.322,23.666666666666668,18.0,0.7759999999999999,26,9,11
